system:index,area,class,key,year,.geo
12_00000000000000000029_0_3,20.485753368345208,21,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000029_0_4,0.6480512177124031,24,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003f_0_0,39.133127051749085,0,96,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003f_0_1,36.99486756653456,3,96,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003f_0_2,0.03320749468994142,15,96,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003f_0_3,1.027934710622991,21,96,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000028_0_0,33.39846733465545,0,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000028_0_1,0.8988378694592047,3,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000028_0_2,0.7689096356227496,15,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000028_0_3,28.94502179385683,21,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000028_0_4,13.182466238049198,24,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000063_0_0,30.491581414965243,0,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000063_0_1,28.23370817067932,3,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000063_0_2,0.9976743853161354,15,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000063_0_3,17.247031803575123,21,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000063_0_4,0.2112692970581054,24,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002e_0_0,40.01070612814406,0,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002e_0_1,36.10689196136005,3,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002e_0_2,0.011364944458007814,15,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002e_0_3,1.0633800840480432,21,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004e_0_0,38.53340709045306,0,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004e_0_1,32.63972506327864,3,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004e_0_2,0.2895721997189989,15,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004e_0_3,4.721576016250943,21,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004e_0_4,1.0120055371093777,24,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004f_0_0,19.460502052841544,0,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004f_0_1,49.576993477675245,3,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004f_0_2,0.7439717265692022,15,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004f_0_3,0.012197057983398438,18,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000004f_0_4,7.399554083502768,21,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006_0_0,39.707213058902134,0,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006_0_1,0.644065604976161,3,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006_0_2,0.4263809280692303,15,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006_0_3,31.917946198615958,21,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006_0_4,4.500018090935957,24,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000046_0_0,35.615225309090135,0,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000046_0_1,37.08146526346139,3,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000046_0_2,0.01658091729736328,15,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000046_0_3,4.4487389573280485,21,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000046_0_4,0.028799358642578127,24,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000038_0_0,0.004360714111328125,0,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000038_0_1,59.68747196450446,3,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000038_0_2,0.40823978021240276,15,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000038_0_3,17.09305787097695,21,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003d_0_0,5.1883016591136055,0,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003d_0_1,70.16252387090385,3,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003d_0_2,0.752692032356051,15,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003d_0_3,0.6912788313459807,18,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003d_0_4,0.399191489053165,21,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000049_0_0,24.500680639061056,0,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000049_0_1,49.95184105736179,3,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000049_0_2,2.70799367246716,21,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000049_0_3,0.039263092346191394,24,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000037_0_0,72.34126540893936,0,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000037_0_1,0.12132659625172344,3,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000037_0_2,0.007853923828125,15,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000037_0_3,4.725448685748646,21,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005f_0_0,7.091640258794058,0,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005f_0_1,52.40542118191627,3,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005f_0_2,1.5081135307753655,15,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005f_0_3,15.629003978608841,21,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005f_0_4,0.5501350276489235,24,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_0,5.031306065146743,0,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_1,69.77633843883444,3,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_2,0.8973476655400311,15,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_3,0.7955668401283414,18,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_4,0.6730237059151438,21,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003b_0_5,0.02092876483154297,24,90,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000005_0_0,64.51741776560426,0,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000005_0_1,0.6946555585695768,3,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000005_0_2,0.14581777551269545,15,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000005_0_3,11.828562201865092,21,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008_0_0,22.227740276458775,0,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008_0_1,6.549910854688405,3,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008_0_2,0.21794376868345994,15,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008_0_3,32.59467778468213,21,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008_0_4,15.607894377720612,24,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000039_0_0,41.84496672445555,0,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000039_0_1,34.42475904534244,3,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000039_0_2,0.9228271756058036,21,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000041_0_0,19.82679442365308,0,93,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000041_0_1,56.0879026341234,3,93,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000041_0_2,1.2703199510502867,21,93,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016_0_0,47.20844469330717,0,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016_0_1,0.6549116543579108,3,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016_0_2,0.4116157964379407,15,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016_0_3,27.727843956259026,21,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016_0_4,1.1826973798165137,24,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000045_0_0,42.7584801504453,0,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000045_0_1,20.874610208841172,3,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000045_0_2,0.12918267840576175,15,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000045_0_3,13.047935832105946,21,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000045_0_4,0.38147377868652327,24,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000015_0_0,51.88154325763078,0,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000015_0_1,25.17151842545561,3,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000015_0_2,0.06043217059326172,18,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000015_0_3,0.07569472584419996,21,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000051_0_0,21.087878938288217,0,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000051_0_1,41.40759639462425,3,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000051_0_2,3.9703748506094243,15,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000051_0_3,10.730849345148277,21,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001_0_0,27.224935513980288,0,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001_0_1,2.853367310209616,3,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001_0_2,0.2396101559256759,15,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001_0_3,30.80498453346028,21,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001_0_4,16.069402536105354,24,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000067_0_0,27.224935513980288,0,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000067_0_1,2.853367310209616,3,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000067_0_2,0.2396101559256759,15,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000067_0_3,30.80498453346028,21,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000067_0_4,16.069402536105354,24,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000068_0_0,27.224935513980288,0,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000068_0_1,2.853367310209616,3,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000068_0_2,0.2396101559256759,15,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000068_0_3,30.80498453346028,21,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000068_0_4,16.069402536105354,24,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005a_0_0,5.953153323048874,0,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005a_0_1,44.01668899198776,3,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005a_0_2,4.085533206997229,15,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005a_0_3,23.1319801342165,21,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000d_0_0,23.257681084826796,0,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000d_0_1,53.496191463639,3,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000d_0_2,0.4382907943725577,21,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002d_0_0,0.5985129648437507,0,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002d_0_1,33.83306987659864,3,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002d_0_2,1.2206326639023812,15,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002d_0_3,41.3506064420655,21,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000002d_0_4,0.1913446046752933,24,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000f_0_0,26.77275207080831,0,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000f_0_1,38.04543802045676,3,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000f_0_2,0.29381084238879634,15,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000f_0_3,12.079204433399921,21,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000035_0_0,70.71776296499229,0,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000035_0_1,2.013659144126984,3,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000035_0_2,0.06183301666379444,15,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000035_0_3,4.400298445948181,21,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000024_0_0,2.5109522716866226,0,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000024_0_1,63.56806975471368,3,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000024_0_2,0.032262394958496095,15,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000024_0_3,11.077723143921453,21,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_0,20.41554377288853,0,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_1,42.870181800869716,3,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_2,0.9926907962474156,15,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_3,0.05570943972814224,18,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_4,11.628569085487749,21,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019_0_5,1.23552897296143,24,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009_0_0,31.03798493612823,0,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009_0_1,7.528604294476575,3,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009_0_2,0.2551028178629559,15,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009_0_3,29.615037060654284,21,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009_0_4,8.75545652492178,24,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000062_0_0,0.004377509216308593,0,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000062_0_1,70.37115688061465,3,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000062_0_2,1.21759417803979,15,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000062_0_3,5.484575075179052,21,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000062_0_4,0.10594982598876955,24,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000044_0_0,65.65972069098166,0,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000044_0_1,10.250155792726845,3,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000044_0_2,0.014859668640136714,15,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000044_0_3,1.2595621975097693,21,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000044_0_4,0.007866924438476563,24,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003c_0_0,17.478557627651508,0,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003c_0_1,57.934364212641476,3,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003c_0_2,0.06371985998535158,15,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003c_0_3,1.6819607116806936,21,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000003c_0_4,0.03927941912841798,24,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005b_0_0,26.81550373441702,0,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005b_0_1,18.70690454371636,3,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005b_0_2,3.866982972178762,15,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005b_0_3,25.60964822403863,21,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000005b_0_4,2.184937062499987,24,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000022_0_0,67.58895390946553,0,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000022_0_1,4.720980038521093,3,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000022_0_2,0.005235323364257813,15,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000022_0_3,4.875000088069884,21,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000001c_0_0,9.683667354643198,0,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000001c_0_1,66.32305400651562,3,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000001c_0_2,1.1318130754911524,21,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000001c_0_3,0.05837618450927734,24,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000061_0_0,0.019258235717773433,0,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000061_0_1,64.58169720827541,3,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000061_0_2,0.7720321443562835,15,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000061_0_3,11.684030315130927,21,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000061_0_4,0.1304285385742187,24,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000011_0_0,28.81748639918181,0,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000011_0_1,3.2776895802605166,3,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
