"year","key","yearly_cases_C","yearly_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
2018-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",708.518185324117,0.0724578513793945,3.55783692204496,7,53,297.535850923833,0.80067546446145
2018-01-01,70,15,15,"1","1","1","1","1","1","1","1","1","1",2362.45906434958,2.5707209255371,25.4405493602175,1,61,297.652759139813,0.61136625403882
2018-01-01,71,10,10,"1","1","1","1","1","1","1","1","1","1",1231.63020335939,0.833961994140624,26.5733154689562,1,66,297.599500863143,0.478861134724014
2018-01-01,72,5,5,"1","1","1","1","1","1","1","1","1","1",425.641208447568,0.119083446228027,8.32597720355821,1,68,297.604998841507,0.682019918091838
2018-01-01,73,3,3,"1","1","1","1","1","1","1","1","1","1",547.989164490669,0.295427016784668,21.0949675292985,1,69,297.69205332726,0.50219259272782
2018-01-01,74,0,0,"1","1","1","1","1","1","1","1","1","1",1150.06989251712,3.26752808032227,37.3705085163554,1,58,297.658555740078,0.230408935641138
2018-01-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",194.495392612654,0,5.33745557597681,5,59,297.586227042533,0.611581302587149
2018-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",193.274081507629,0.109744411499023,42.1792625689249,1,60,297.621373212075,0.528377504958274
2018-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",159.0497016602,0.99130977310624,24.4220366593527,2,61,297.643578549837,0.486381322034158
2018-01-01,78,2,2,"1","1","1","1","1","1","1","1","1","1",5148.4097088802,2.56873381516113,29.0619657509127,1,61,297.652759139813,0.561796017224861
2018-01-01,79,1,1,"1","1","1","1","1","1","1","1","1","1",355.690637369832,0.284251044006348,22.704392376038,1,62,297.434900156254,0.517004164981163
2018-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",311.019309865328,0.0210451610107422,31.6234968758034,2,63,297.594803250672,0.52265114134225
2018-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",372.922737277343,0,36.9981091092001,1,64,297.674327099329,0.56295854282341
2018-01-01,82,19,19,"0","0","0","0","0","0","1","1","1","1",899.736998917622,0.191185518310547,41.361461131554,4,65,297.516440031015,0.473721083832808
2018-01-01,83,0,0,"1","1","1","1","1","1","1","1","1","1",354.994231543062,0.31687785522461,27.5249891856992,1,67,297.647082007189,0.557481656228243
2018-01-01,84,1,1,"0","0","0","1","1","1","1","1","1","1",670.274374665704,0.312191579058958,28.9196858683998,2,25,297.659084866014,0.592855170168469
2018-01-01,85,3,3,"0","0","0","1","1","1","1","1","1","1",152.630419774172,0.294120406066895,23.6485648360976,2,67,297.640489687545,0.603474400637622
2018-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",228.991170246096,0.329118869018554,11.4383137765191,4,70,297.685478957319,0.518058552229469
2018-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",3163.25379411549,2.5707209255371,25.1950231266379,2,61,297.652759139813,0.61136625403882
2018-01-01,88,32,32,"0","0","0","0","0","0","0","0","0","0",1451.74840876475,0.601825173400878,4.00377462609888,0,40,293.876368015805,1.90007399284593
2018-01-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",663.497828816363,0.0410203626098633,1.4620302526305,0,43,295.500028645432,1.10493506847427
2018-01-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",644.308197679818,0.0218007934570312,2.75170335014625,0,40,293.306867860324,1.88624983016386
2018-01-01,91,3,3,"0","0","0","0","0","0","0","0","0","0",452.943625046907,0.0776858271484375,2.61914311044155,0,41,296.359900404103,1.1233216153739
2018-01-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",230.774152812594,0,1.69815888426322,0,42,294.541275180125,1.62154692727189
2018-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",39.3019568204306,0,1.19294643212891,0,45,296.836930353049,0.868237973406736
2018-01-01,94,0,0,"0","0","0","0","0","0","0","0","0","0",416.985027144466,0,0.83175721331787,0,43,295.145229027613,1.39224635919139
2018-01-01,95,1,1,"0","0","0","0","0","0","0","0","0","0",647.418296060195,0.0419569520263672,1.52792913830566,0,48,297.422271264067,0.617973652028273
2018-01-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",212.268521735105,0,1.11158668310547,0,44,297.312974927405,0.718725563660068
2018-01-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",446.070825394144,0,0.802225979492186,0,46,297.341826871936,0.55486823325629
2018-01-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",449.403106262573,0,0.984120008544923,0,47,296.820702974156,0.518031619660613
2018-01-01,99,23,23,"1","1","1","1","1","1","1","1","1","1",10069.4349644994,19.1879469567564,27.230820947976,1,1,297.837897551648,0.76900490798793
2018-01-01,100,16,16,"1","1","1","1","1","1","1","1","1","1",15925.6042429631,19.1793964108563,28.751581009375,1,1,297.839167551487,0.669893568455982
2018-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",52318.440294415,20.3825983683151,28.7305689496047,2,1,297.839026421336,0.834294801418922
2018-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",210.20321004055,0,16.4611019567152,3,56,295.33736765023,1.3538190065783
2018-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",76.2576306380565,0.171082496887207,2.49953316158065,7,32,297.441980075489,0.769456502415365
2018-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",185.019826077225,0,3.15466806660275,3,71,297.638333940038,0.676855313137254
2018-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",52187.7870344186,19.4675248892159,28.4735797383517,1,1,297.83906334146,0.85533937237845
2018-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",52187.7870344186,19.4675248892159,28.4735797383517,1,1,297.83906334146,0.85533937237845
2019-01-01,1,49,50,"1","1","1","1","1","1","1","1","1","1",20235.3582848413,20.0236459111274,29.6937842215713,1,1,298.393555193533,0.796646039823558
2019-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",506.112970917452,18.7643060438004,29.2015901192589,1,1,298.394113322476,0.797372710434696
2019-01-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1678.95741999409,0,13.9757750725856,4,4,298.317124165634,0.833755607155884
2019-01-01,4,1,3,"1","1","1","1","1","1","1","1","1","1",964.374316811103,15.2541904230381,30.3462011593251,1,1,298.379866232769,0.783955733607488
2019-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",244.829977347665,0,2.05829408746337,7,27,298.397549782672,0.602671815081354
2019-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1162.0718297723,0,1.72897380490531,7,6,298.442164671277,0.765710323701402
2019-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",113.816806081432,0,2.31201738348364,0,2,298.427086350095,0.490647253325432
2019-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",537.741615509998,0,0.605051462707522,0,7,298.371727882926,0.577949307797851
2019-01-01,9,1,1,"1","1","1","1","1","1","1","1","1","1",1517.6123251327,18.6327968040098,28.4672839341302,1,1,298.38979424617,0.725774432440404
2019-01-01,10,1,1,"0","0","1","1","1","1","1","1","1","1",899.705425055194,2.78498789122599,43.3563053454368,2,3,298.37151215823,0.711774254803545
2019-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1053.92211826688,1.54327347455026,29.4839097122096,3,3,298.371524215473,0.615817416557646
2019-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",642.428345414971,5.33485599586593,33.8837483336275,2,3,298.379194455831,0.626111277554116
2019-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",1271.40679199248,16.6346134404289,29.3893805947416,1,1,298.388730194644,0.574423683846203
2019-01-01,14,37,37,"0","1","1","1","1","1","1","1","1","1",32688.7050995436,20.8633816286634,29.8949995726444,2,1,298.39383764197,0.615493044283084
2019-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",517.77199185603,11.540229998067,26.0505661014694,2,1,298.39383764197,0.655853243908204
2019-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",245.576872009737,0.981471243940051,31.169771591508,2,11,298.358340078297,0.641925428570694
2019-01-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",632.698888349562,0,53.358093886539,1,10,298.346404159873,0.816763975869363
2019-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",353.944933743582,0,46.3085792774691,1,8,298.371848890766,0.651302352242642
2019-01-01,19,11,11,"0","1","1","1","1","1","1","1","1","1",3698.72588652647,19.1693733860406,31.4202863431573,2,1,298.39383764197,0.686123393627044
2019-01-01,20,1,1,"0","0","0","0","0","0","1","1","1","1",1106.81139552721,0.057589987121582,16.8421955261335,4,11,298.350546290802,0.689162121514222
2019-01-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",273.847834061309,0,21.7307459560377,4,5,298.264412191775,0.61724516564979
2019-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",521.148223572886,0,30.7514126518345,3,5,298.329708909228,0.715528074885562
2019-01-01,23,13,13,"0","0","0","0","0","1","1","1","1","1",2605.87971976585,0.932790696044923,14.8936861509221,3,35,298.258380911281,0.722910827423579
2019-01-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",419.37056864896,0,41.8051387115537,1,10,298.323045076945,0.699973902794051
2019-01-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",247.880440237386,0.0261796364135742,8.82768175188541,3,37,298.257451247532,0.848514052099205
2019-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",143.708513013426,0,7.02470985939908,4,22,298.251444474745,0.680912217601874
2019-01-01,27,1,1,"1","1","1","1","1","1","1","1","1","1",714.150760073636,0,21.8621302192529,1,38,298.186230285098,0.844897589616431
2019-01-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",372.534846085387,0,1.91748549344242,6,39,298.158379551871,0.92505330854641
2019-01-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",314.562051209266,0.0261796364135742,9.36255347653601,4,37,298.255258906155,0.760856051095655
2019-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",361.019614394687,0,7.43395203717009,5,22,298.250009438953,0.748319814062505
2019-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",494.963031774771,0.102998569091797,2.56560545656478,6,36,298.197938949401,0.776687824867614
2019-01-01,32,1,1,"0","0","0","0","0","0","0","1","1","1",266.115940725749,0,7.0877662783547,5,22,298.240371138864,0.901488849523064
2019-01-01,34,10,10,"1","1","1","1","1","1","1","1","1","1",1063.81085743327,0.768289398010256,26.9922070115501,1,24,298.169391363883,0.592032235477052
2019-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",188.575807268444,0.0463558454589844,6.90892987471068,7,29,298.1000062613,0.722972997636054
2019-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",167.890048915309,0,0.248958581865378,7,34,298.058034223671,0.605497841416188
2019-01-01,37,10,10,"1","1","1","1","1","1","1","1","1","1",1125.48539516861,1.00748936755371,23.1525434696111,1,26,298.098410442378,0.513537077096836
2019-01-01,38,1,1,"1","1","1","1","1","1","1","1","1","1",1131.08269709536,0.646398352537867,29.8256881403816,1,25,298.093677567475,0.679840982995472
2019-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",191.544497390416,0,1.60593435647092,6,31,298.182301701977,0.643951540585631
2019-01-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",76.5613364405535,0,0.43543633789996,5,33,298.206396008745,0.753936523824565
2019-01-01,41,0,0,"1","1","1","1","1","1","1","1","1","1",427.303845285709,0.231535971740723,43.8466343186785,1,30,298.275472262619,0.611556563020664
2019-01-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",249.525799305047,0.0349568405151367,14.6893924966047,4,28,298.199099045446,0.547184377623396
2019-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",269.058589081361,0,0.256704672683297,0,12,297.868868837523,0.564436817526032
2019-01-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",576.56644471367,0,12.6651054838811,4,9,298.21842991461,0.675349404789107
2019-01-01,45,14,14,"1","1","1","1","1","1","1","1","1","1",7267.76991857121,1.7356730755005,19.7190008071365,1,13,295.860108244573,1.26363068957753
2019-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",290.396935030838,0.0984552421875,5.42938377881886,4,16,296.406572630732,1.0330451063728
2019-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",313.978167164924,0.0775234083251953,7.2590277132371,1,17,294.851707219356,0.991454798636039
2019-01-01,48,3,3,"1","1","1","1","1","1","1","1","1","1",588.911374890629,0.466473426025391,15.3362733748384,1,19,297.561213520693,1.00284111642368
2019-01-01,49,1,1,"1","1","1","1","1","1","1","1","1","1",422.539923015574,0,14.1105982624231,1,14,297.771674428212,0.893230036567861
2019-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",388.05905265882,0,8.50041107879044,1,23,297.82227240294,0.954243242197396
2019-01-01,51,0,0,"0","0","0","0","0","1","1","1","1","1",346.239724413872,0.220701171691894,5.91061979927504,3,18,298.070745558868,0.577608981385448
2019-01-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",370.826919264624,0,9.69612541503832,1,20,297.772277764122,0.707911474200416
2019-01-01,53,11,11,"1","1","1","1","1","1","1","1","1","1",457.789372550563,0.279914107543946,5.79695399289815,1,21,297.752551825719,0.873938245967014
2019-01-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",116.611023775561,0.047111039428711,4.58360448158485,4,15,298.087764635763,0.842006433927764
2019-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1463.34097952184,1.7356730755005,19.0050382472155,1,13,295.850212370363,1.21153788348902
2019-01-01,56,5,5,"0","0","0","0","0","0","0","0","1","1",3735.07214374139,1.39204913372803,6.90310338988952,6,55,296.73468460636,1.15751390582076
2019-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",2113.67440085863,0,4.66413486536578,6,54,297.580888601501,0.959875273923525
2019-01-01,58,0,0,"0","0","0","0","0","0","0","0","1","1",710.453967105294,0,5.71585794229758,6,57,296.653374392857,0.847225941422788
2019-01-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",992.336733712757,1.39204913372803,7.557427564268,5,55,296.76347363409,1.0996579407901
2019-01-01,60,1,1,"0","0","0","0","1","1","1","1","1","1",264.732370508495,1.41951582851802,23.5813688551497,2,56,295.98017466574,1.13065053304963
2019-01-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",605.672577957164,0,16.1787557536752,3,56,296.498143637535,1.21485222777033
2019-01-01,62,2,2,"0","0","0","0","0","0","0","0","0","1",1607.45311291611,0.494082089782714,10.6094748217756,7,49,297.838255885779,0.686952516131573
2019-01-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",873.750502041939,0.177881785339355,15.3598234890206,3,19,297.465128453975,1.09645962822541
2019-01-01,64,2,2,"0","0","0","0","0","0","0","0","1","1",5041.04807208087,0.529529706359863,4.43245041660564,6,54,297.703614232436,0.919337108424343
2019-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",772.052317713486,0.0541078318481445,2.76796945084658,7,50,297.782791568298,0.922529190957703
2019-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",902.106151015483,0.0636934447631836,1.9363799252889,7,52,297.663470606901,0.768489688349561
2019-01-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1348.43299034011,0.043652954711914,4.20299898866114,7,32,297.958220708684,0.699453798566411
2019-01-01,68,1,1,"0","0","0","0","0","0","0","0","0","1",721.911297711607,0.0157125744628906,5.03995978370451,7,51,297.889387915,0.86376331160616
2019-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",796.110724392083,0.0820607067871094,3.37885356991063,7,53,298.024077027811,0.812454282755222
2019-01-01,70,3,3,"1","1","1","1","1","1","1","1","1","1",2528.45205888844,2.77500037811277,29.1288720032436,1,61,298.094180250876,0.598519127220656
2019-01-01,71,4,4,"1","1","1","1","1","1","1","1","1","1",1267.23043268405,0.876886592224121,27.4164960015263,1,66,297.985475105893,0.471866539069107
2019-01-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",467.944101864269,0.119083446228027,8.21357398634964,1,68,298.021323324662,0.659747193980318
2019-01-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",568.045904687267,0.325232979614258,24.5081292615208,1,69,298.108958170282,0.501144688723694
2019-01-01,74,3,3,"1","1","1","1","1","1","1","1","1","1",1039.86534326033,3.33777609082033,40.3044391085945,1,58,298.188120410307,0.21256805762948
2019-01-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",196.563779190066,0,6.59689440928045,5,59,298.149732676931,0.549511385572345
2019-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",190.404135046289,0.126425642150879,47.8115072271305,1,60,298.147631714031,0.481582567257599
2019-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",170.984757704828,1.10839483677118,27.4031842053958,2,61,298.089982419697,0.475713226731942
2019-01-01,78,0,0,"1","1","1","1","1","1","1","1","1","1",5504.52138994453,2.7560403591191,32.80817423991,1,61,298.094180250876,0.5499905493379
2019-01-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",348.58407558408,0.352683976135254,26.417308604572,1,62,297.919248773271,0.480293586057342
2019-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",294.166769297662,0.0210451610107422,36.6787974550024,2,63,298.042172266139,0.508100817859908
2019-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",393.107561993549,0,40.9879013938796,1,64,298.103802469302,0.557346041105988
2019-01-01,82,2,2,"0","0","0","0","0","0","1","1","1","1",958.54265466264,0.199078481628418,47.8608495774592,4,65,297.996886417821,0.451492607970713
2019-01-01,83,9,9,"1","1","1","1","1","1","1","1","1","1",338.921942912909,0.321254685424805,26.1033916288286,1,67,298.085955023453,0.542236969036774
2019-01-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",662.598185614501,0.313066741900755,26.9486695767881,2,25,298.101458099471,0.579651509162352
2019-01-01,85,1,1,"0","0","0","1","1","1","1","1","1","1",150.032534253616,0.29849723626709,23.1095508990474,2,67,298.063953559411,0.592262721027267
2019-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",248.271512850431,0.366758369873047,11.5655181136753,4,70,298.118468896495,0.521147183330652
2019-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",3385.85109906214,2.77500037811277,28.8973873981729,2,61,298.094180250876,0.598519127220656
2019-01-01,88,6,6,"0","0","0","0","0","0","0","0","0","0",1416.77676125071,0.628863724853514,4.4740839561636,0,40,294.25332924972,1.91850729682368
2019-01-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",605.725359998218,0.0410203626098633,1.47203051631339,0,43,295.910344389957,1.09640806933499
2019-01-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",620.185606205433,0.0218007934570312,3.23271233245372,0,40,293.674797604397,1.8800367495439
2019-01-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",398.714696224993,0.0776858271484375,2.61446846093773,0,41,296.778521825042,1.09403342741375
2019-01-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",218.814899601145,0,1.9297490396865,0,42,294.929207143222,1.63651129297916
