"month","UBIGEO","e_salud","dx_code","dx_type","dengue_cases"
2021-05-01,170101,"170101A202","A97.0","P",1
2021-05-01,170101,"170101A302","A97.1","D",1
2021-05-01,170101,"170101A306","A97.0","D",5
2021-05-01,170101,"170101A308","A97.0","D",1
2021-05-01,170101,"170101A313","A97.0","D",1
2021-05-01,170101,"170101A320","A97.0","D",2
2021-05-01,170101,"170101A325","A97.0","D",2
2021-05-01,170101,"170101C101","A97.0","C",15
2021-05-01,170103,"170101C101","A97.0","C",1
2021-05-01,170101,"170101C101","A97.1","C",1
2021-05-01,170101,"170101C101","A97.0","D",73
2021-05-01,170103,"170101C101","A97.0","D",3
2021-05-01,170101,"170101C101","A97.1","D",5
2021-05-01,170101,"170102A201","A97.0","C",3
2021-05-01,170102,"170102A201","A97.0","C",3
2021-05-01,81203,"170102A201","A97.0","D",1
2021-05-01,170101,"170102A201","A97.0","D",4
2021-05-01,170102,"170102A201","A97.0","D",10
2021-05-01,170103,"170103A201","A97.1","D",1
2021-05-01,170103,"170103A202","A97.0","D",2
2021-05-01,170103,"170103A301","A97.0","D",1
2021-05-01,170103,"170103A301","A97.1","D",1
2021-05-01,170103,"170103A303","A97.0","C",1
2021-05-01,170103,"170103A303","A97.0","D",1
2021-05-01,170104,"170104A201","A97.0","D",2
2021-05-01,170204,"170204A201","A97.0","D",1
2021-05-01,170302,"170302A101","A97.0","C",2
2021-05-01,170302,"170302A101","A97.0","D",10
2021-05-01,170303,"170302A101","A97.0","D",1
2021-05-01,170301,"170302A305","A97.0","D",1
2021-05-01,170302,"170302A305","A97.0","D",11
2021-06-01,170102,"080108C101","A97.0","D",1
2021-06-01,170204,"080108C101","A97.0","D",1
2021-06-01,170102,"081203A301","A97.0","D",1
2021-06-01,170101,"170101A101","A97.0","C",1
2021-06-01,170102,"170101A101","A97.1","C",1
2021-06-01,170101,"170101A101","A97.0","D",13
2021-06-01,170103,"170101A101","A97.0","D",1
2021-06-01,170101,"170101A101","A97.1","D",13
2021-06-01,170102,"170101A101","A97.1","D",1
2021-06-01,170103,"170101A101","A97.1","D",1
2021-06-01,170104,"170101A101","A97.1","D",2
2021-06-01,170301,"170101A101","A97.2","D",1
2021-06-01,170302,"170101A101","A97.2","D",1
2021-06-01,170101,"170101A201","A97.0","C",1
2021-06-01,170101,"170101A201","A97.0","D",18
2021-06-01,170102,"170101A201","A97.0","D",1
2021-06-01,170103,"170101A201","A97.0","D",1
2021-06-01,170101,"170101A202","A97.0","C",3
2021-06-01,170101,"170101A202","A97.1","C",1
2021-06-01,170101,"170101A202","A97.0","D",15
2021-06-01,170101,"170101A306","A97.0","D",1
2021-06-01,170101,"170101C101","A97.0","C",3
2021-06-01,170101,"170101C101","A97.0","D",33
2021-06-01,170103,"170101C101","A97.0","D",3
2021-06-01,170103,"170101C101","A97.0","P",1
2021-06-01,170101,"170102A201","A97.0","C",1
2021-06-01,170102,"170102A201","A97.0","D",4
2021-06-01,170101,"170102A311","A97.0","D",1
2021-06-01,170204,"170204A201","A97.0","C",2
2021-06-01,170204,"170204A302","A97.0","D",1
2021-06-01,170301,"170301A201","A97.0","D",1
2021-06-01,170101,"170302A101","A97.0","C",1
2021-06-01,170302,"170302A101","A97.1","C",1
2021-06-01,170302,"170302A101","A97.0","D",11
2021-06-01,170302,"170302A305","A97.0","D",1
2021-06-01,170102,"230101A101","A97.0","D",1
2021-07-01,170103,"080101A101","A97.0","D",1
2021-07-01,170102,"080108C101","A97.0","D",1
2021-07-01,170101,"081106A201","A97.0","D",1
2021-07-01,170102,"081203A301","A97.0","D",1
2021-07-01,170101,"150107A204","A97.0","C",1
2021-07-01,170101,"170101A101","A97.0","D",12
2021-07-01,170102,"170101A101","A97.0","D",3
2021-07-01,170204,"170101A101","A97.0","D",1
2021-07-01,170302,"170101A101","A97.0","D",1
2021-07-01,170101,"170101A101","A97.1","D",5
2021-07-01,170102,"170101A101","A97.1","D",3
2021-07-01,170204,"170101A101","A97.1","D",1
2021-07-01,170302,"170101A101","A97.1","D",1
2021-07-01,170101,"170101A201","A97.0","D",19
2021-07-01,170101,"170101A202","A97.0","C",2
2021-07-01,170101,"170101A202","A97.0","D",22
2021-07-01,170103,"170101A202","A97.0","D",1
2021-07-01,170101,"170101A306","A97.0","D",6
2021-07-01,170101,"170101C101","A97.0","C",2
2021-07-01,170101,"170101C101","A97.1","C",1
2021-07-01,170103,"170101C101","A97.1","C",1
2021-07-01,170101,"170101C101","A97.0","D",38
2021-07-01,170103,"170101C101","A97.0","D",5
2021-07-01,170301,"170101C101","A97.0","D",1
2021-07-01,170302,"170101C101","A97.0","D",1
2021-07-01,170102,"170102A201","A97.0","C",1
2021-07-01,81203,"170102A201","A97.0","D",1
2021-07-01,170102,"170102A201","A97.0","D",5
2021-07-01,170103,"170103A202","A97.0","D",1
2021-07-01,170103,"170103A301","A97.0","D",1
2021-07-01,170103,"170103A303","A97.0","D",1
2021-07-01,170302,"170302A101","A97.0","D",8
2021-08-01,170204,"080108C101","A97.1","C",1
2021-08-01,170101,"080108C101","A97.0","D",1
2021-08-01,170103,"150113D103","A97.0","D",1
2021-08-01,170101,"170101A101","A97.0","C",1
2021-08-01,170102,"170101A101","A97.0","C",1
2021-08-01,170101,"170101A101","A97.1","C",2
2021-08-01,170101,"170101A101","A97.0","D",33
2021-08-01,170102,"170101A101","A97.0","D",3
2021-08-01,170103,"170101A101","A97.0","D",6
2021-08-01,170104,"170101A101","A97.0","D",1
2021-08-01,170203,"170101A101","A97.0","D",3
2021-08-01,170303,"170101A101","A97.0","D",1
2021-08-01,170101,"170101A101","A97.1","D",25
2021-08-01,170102,"170101A101","A97.1","D",4
2021-08-01,170103,"170101A101","A97.1","D",4
2021-08-01,170203,"170101A101","A97.1","D",1
2021-08-01,170101,"170101A101","A97.2","D",3
2021-08-01,170101,"170101A101","A97.0","P",1
2021-08-01,170101,"170101A101","A97.1","P",2
2021-08-01,170101,"170101A201","A97.0","C",4
2021-08-01,170101,"170101A201","A97.0","D",17
2021-08-01,170103,"170101A201","A97.0","D",1
2021-08-01,170104,"170101A201","A97.0","D",1
2021-08-01,170101,"170101A201","A97.1","D",1
2021-08-01,170101,"170101A202","A97.0","C",3
2021-08-01,170101,"170101A202","A97.0","D",36
2021-08-01,170101,"170101A306","A97.0","C",2
2021-08-01,170101,"170101A306","A97.0","D",6
2021-08-01,170101,"170101A308","A97.0","D",1
2021-08-01,170101,"170101A313","A97.0","D",1
2021-08-01,170101,"170101A325","A97.0","D",3
2021-08-01,170101,"170101C101","A97.0","C",2
2021-08-01,170101,"170101C101","A97.0","D",63
2021-08-01,170104,"170101C101","A97.0","D",1
2021-08-01,170101,"170102A201","A97.0","C",1
2021-08-01,170102,"170102A201","A97.0","C",2
2021-08-01,170102,"170102A201","A97.0","D",10
2021-08-01,170103,"170103A201","A97.0","D",2
2021-08-01,170103,"170103A301","A97.1","C",1
2021-08-01,170103,"170103A301","A97.0","D",1
2021-08-01,170103,"170103A303","A97.0","D",4
2021-08-01,170104,"170104A201","A97.0","D",3
2021-08-01,170302,"170302A101","A97.0","D",3
2021-08-01,170302,"170302A305","A97.0","D",1
2021-08-01,170303,"170303A201","A97.0","D",1
2021-09-01,170102,"080101A101","A97.1","D",1
2021-09-01,170201,"080101A101","A97.1","D",1
2021-09-01,170101,"080106A101","A97.1","D",1
2021-09-01,170102,"081203A301","A97.0","D",1
2021-09-01,170101,"170101A101","A97.0","C",1
2021-09-01,170101,"170101A101","A97.1","C",2
2021-09-01,170101,"170101A101","A97.0","D",36
2021-09-01,170102,"170101A101","A97.0","D",4
2021-09-01,170103,"170101A101","A97.0","D",2
2021-09-01,170104,"170101A101","A97.0","D",3
2021-09-01,170203,"170101A101","A97.0","D",3
2021-09-01,170301,"170101A101","A97.0","D",1
2021-09-01,170302,"170101A101","A97.0","D",3
2021-09-01,170101,"170101A101","A97.1","D",14
2021-09-01,170102,"170101A101","A97.1","D",4
2021-09-01,170103,"170101A101","A97.1","D",3
2021-09-01,170104,"170101A101","A97.1","D",3
2021-09-01,170203,"170101A101","A97.1","D",1
2021-09-01,170302,"170101A101","A97.1","D",1
2021-09-01,170303,"170101A101","A97.1","D",1
2021-09-01,170101,"170101A101","A97.0","P",3
2021-09-01,170303,"170101A101","A97.0","P",1
2021-09-01,170101,"170101A101","A97.1","P",5
2021-09-01,170102,"170101A101","A97.1","P",1
2021-09-01,170202,"170101A101","A97.1","P",1
2021-09-01,170101,"170101A201","A97.0","C",3
2021-09-01,170101,"170101A201","A97.0","D",8
2021-09-01,170101,"170101A201","A97.1","D",1
2021-09-01,170101,"170101A202","A97.0","C",1
2021-09-01,170101,"170101A202","A97.0","D",12
2021-09-01,170101,"170101A202","A97.1","D",1
2021-09-01,170101,"170101A306","A97.0","C",1
2021-09-01,170101,"170101A306","A97.0","D",7
2021-09-01,170101,"170101A320","A97.0","D",1
2021-09-01,170101,"170101C101","A97.0","C",4
2021-09-01,170101,"170101C101","A97.0","D",43
2021-09-01,170103,"170101C101","A97.0","D",1
2021-09-01,170204,"170101C101","A97.0","D",1
2021-09-01,170302,"170101C101","A97.0","D",1
2021-09-01,170303,"170101C101","A97.0","D",1
2021-09-01,170101,"170101C101","A97.1","D",1
2021-09-01,170101,"170102A201","A97.0","C",1
2021-09-01,170102,"170102A201","A97.0","C",1
2021-09-01,170102,"170102A201","A97.0","D",4
2021-09-01,170103,"170103A301","A97.0","D",2
2021-09-01,170103,"170103A303","A97.0","D",1
2021-09-01,170104,"170104A201","A97.0","D",1
2021-09-01,170101,"170204A305","A97.0","D",1
2021-09-01,170301,"170301A201","A97.0","D",3
2021-09-01,170302,"170302A101","A97.0","C",1
2021-09-01,170302,"170302A101","A97.0","D",4
2021-10-01,170102,"040101A102","A97.0","C",1
2021-10-01,170204,"080101A101","A97.1","C",1
2021-10-01,170101,"080101A101","A97.1","D",1
2021-10-01,170203,"080105A201","A97.0","C",1
2021-10-01,170101,"080108C101","A97.1","D",1
2021-10-01,170102,"080901A304","A97.0","C",2
2021-10-01,170203,"080901A304","A97.0","D",1
2021-10-01,170104,"150113C105","A97.0","C",1
2021-10-01,170101,"170101A101","A97.0","C",2
2021-10-01,170101,"170101A101","A97.1","C",10
2021-10-01,170102,"170101A101","A97.1","C",3
2021-10-01,170103,"170101A101","A97.1","C",1
2021-10-01,170104,"170101A101","A97.1","C",2
2021-10-01,170101,"170101A101","A97.2","C",1
2021-10-01,170101,"170101A101","A97.0","D",64
2021-10-01,170102,"170101A101","A97.0","D",3
2021-10-01,170103,"170101A101","A97.0","D",4
2021-10-01,170104,"170101A101","A97.0","D",3
2021-10-01,170203,"170101A101","A97.0","D",1
2021-10-01,170204,"170101A101","A97.0","D",1
2021-10-01,170302,"170101A101","A97.0","D",1
2021-10-01,170303,"170101A101","A97.0","D",1
2021-10-01,170101,"170101A101","A97.1","D",35
2021-10-01,170102,"170101A101","A97.1","D",2
2021-10-01,170104,"170101A101","A97.1","D",4
2021-10-01,170204,"170101A101","A97.1","D",1
2021-10-01,170303,"170101A101","A97.1","D",1
2021-10-01,170101,"170101A101","A97.1","P",2
2021-10-01,170102,"170101A101","A97.1","P",1
2021-10-01,170203,"170101A101","A97.1","P",1
2021-10-01,170101,"170101A201","A97.0","D",16
2021-10-01,170303,"170101A201","A97.0","D",1
2021-10-01,170101,"170101A202","A97.0","C",2
2021-10-01,170101,"170101A202","A97.0","D",20
2021-10-01,170103,"170101A202","A97.0","D",1
2021-10-01,170101,"170101A306","A97.0","C",2
2021-10-01,170101,"170101A306","A97.0","D",6
2021-10-01,170101,"170101A313","A97.0","D",1
2021-10-01,170101,"170101C101","A97.0","C",10
2021-10-01,170101,"170101C101","A97.0","D",55
2021-10-01,170104,"170101C101","A97.0","D",3
2021-10-01,170101,"170101C101","A97.1","D",1
2021-10-01,170101,"170101C101","A97.0","P",3
2021-10-01,170102,"170102A201","A97.0","C",15
2021-10-01,170102,"170102A201","A97.1","C",2
2021-10-01,170102,"170102A201","A97.0","D",10
2021-10-01,170102,"170102A201","A97.0","P",1
2021-10-01,170102,"170102A307","A97.0","C",3
2021-10-01,170102,"170102A307","A97.1","C",4
2021-10-01,170102,"170102A307","A97.0","D",6
2021-10-01,170103,"170103A301","A97.0","C",1
2021-10-01,170103,"170103A301","A97.0","D",7
2021-10-01,170103,"170103A301","A97.1","D",1
2021-10-01,170103,"170103A303","A97.0","D",2
2021-10-01,170104,"170104A201","A97.0","D",6
2021-10-01,170301,"170301A201","A97.0","D",4
2021-10-01,170302,"170302A101","A97.0","D",8
2021-10-01,170303,"170302A101","A97.0","D",1
2021-10-01,170302,"170302A101","A97.1","D",1
2021-10-01,170303,"170303A201","A97.0","D",1
2021-11-01,170101,"040101A102","A97.0","C",2
2021-11-01,170203,"080101A101","A97.0","D",1
2021-11-01,170202,"080101A101","A97.1","D",1
2021-11-01,170101,"080108C101","A97.0","D",1
2021-11-01,170101,"080401A201","A97.0","D",1
2021-11-01,170102,"080901A304","A97.0","C",1
2021-11-01,170102,"081203A301","A97.0","C",4
2021-11-01,170102,"081203A301","A97.0","D",2
2021-11-01,170101,"150103A102","A97.0","C",1
2021-11-01,170101,"150113D103","A97.0","C",1
2021-11-01,170101,"150132A217","A97.0","C",1
2021-11-01,170302,"160201A101","A97.0","P",1
2021-11-01,170101,"170101A101","A97.0","C",12
2021-11-01,170102,"170101A101","A97.0","C",3
2021-11-01,170103,"170101A101","A97.0","C",1
2021-11-01,170104,"170101A101","A97.0","C",3
2021-11-01,170204,"170101A101","A97.0","C",1
2021-11-01,170101,"170101A101","A97.1","C",6
2021-11-01,170102,"170101A101","A97.1","C",4
2021-11-01,170103,"170101A101","A97.1","C",2
2021-11-01,170204,"170101A101","A97.1","C",2
2021-11-01,170104,"170101A101","A97.2","C",1
2021-11-01,170101,"170101A101","A97.0","D",80
2021-11-01,170102,"170101A101","A97.0","D",9
2021-11-01,170103,"170101A101","A97.0","D",11
2021-11-01,170104,"170101A101","A97.0","D",8
2021-11-01,170203,"170101A101","A97.0","D",2
2021-11-01,170204,"170101A101","A97.0","D",1
2021-11-01,170301,"170101A101","A97.0","D",1
2021-11-01,170302,"170101A101","A97.0","D",2
2021-11-01,170303,"170101A101","A97.0","D",1
2021-11-01,210303,"170101A101","A97.0","D",1
2021-11-01,170101,"170101A101","A97.1","D",42
2021-11-01,170102,"170101A101","A97.1","D",3
2021-11-01,170103,"170101A101","A97.1","D",3
2021-11-01,170104,"170101A101","A97.1","D",5
2021-11-01,170204,"170101A101","A97.1","D",3
2021-11-01,210309,"170101A101","A97.1","D",1
2021-11-01,170101,"170101A101","A97.0","P",2
2021-11-01,170101,"170101A101","A97.1","P",3
2021-11-01,170103,"170101A101","A97.1","P",1
2021-11-01,170101,"170101A201","A97.0","C",2
2021-11-01,170204,"170101A201","A97.0","C",1
2021-11-01,170101,"170101A201","A97.0","D",16
2021-11-01,170103,"170101A201","A97.0","D",1
2021-11-01,170101,"170101A202","A97.0","C",4
2021-11-01,170101,"170101A202","A97.1","C",1
2021-11-01,170101,"170101A202","A97.0","D",41
2021-11-01,170103,"170101A202","A97.0","D",1
2021-11-01,170101,"170101A306","A97.0","C",3
2021-11-01,170101,"170101A306","A97.0","D",8
2021-11-01,170101,"170101A308","A97.0","D",1
2021-11-01,170101,"170101A325","A97.0","D",1
2021-11-01,170101,"170101C101","A97.0","C",5
2021-11-01,170303,"170101C101","A97.0","C",1
2021-11-01,170204,"170101C101","A97.1","C",1
2021-11-01,150118,"170101C101","A97.0","D",1
2021-11-01,170101,"170101C101","A97.0","D",75
2021-11-01,170103,"170101C101","A97.0","D",1
2021-11-01,170302,"170101C101","A97.0","D",1
2021-11-01,170303,"170101C101","A97.0","D",1
2021-11-01,170101,"170101C101","A97.1","D",1
2021-11-01,170101,"170102A201","A97.0","C",1
2021-11-01,170102,"170102A201","A97.0","C",60
2021-11-01,170102,"170102A201","A97.1","C",2
2021-11-01,80101,"170102A201","A97.0","D",1
2021-11-01,170102,"170102A201","A97.0","D",36
2021-11-01,170102,"170102A308","A97.0","D",3
2021-11-01,170102,"170102A310","A97.1","C",1
2021-11-01,170103,"170103A201","A97.0","D",1
2021-11-01,170101,"170103A301","A97.0","C",2
2021-11-01,170103,"170103A301","A97.0","D",7
2021-11-01,170103,"170103A301","A97.0","P",1
2021-11-01,170103,"170103A303","A97.0","D",2
2021-11-01,170103,"170103A307","A97.0","D",1
2021-11-01,170104,"170104A201","A97.0","C",4
2021-11-01,170101,"170104A201","A97.0","D",3
2021-11-01,170104,"170104A201","A97.0","D",19
2021-11-01,170203,"170203A306","A97.0","C",1
2021-11-01,170204,"170204A201","A97.0","C",1
2021-11-01,170203,"170204A302","A97.0","D",1
2021-11-01,170204,"170204A305","A97.0","C",1
2021-11-01,170203,"170204A307","A97.0","C",1
2021-11-01,170301,"170301A201","A97.0","D",7
2021-11-01,170302,"170302A101","A97.0","C",1
2021-11-01,170302,"170302A101","A97.0","D",19
2021-11-01,170302,"170302A305","A97.0","D",3
2021-11-01,170102,"210309A201","A97.0","C",1
2021-11-01,170101,"210309A201","A97.0","D",1
2021-11-01,170102,"210309A201","A97.0","D",1
2021-11-01,170102,"210309A303","A97.0","D",1
2021-12-01,170101,"040101A102","A97.0","C",1
2021-12-01,170102,"040101A102","A97.0","C",1
2021-12-01,170204,"080101A101","A97.0","C",1
2021-12-01,170204,"080108C101","A97.2","C",1
2021-12-01,170204,"080108C101","A97.0","D",1
2021-12-01,170101,"080901A101","A97.0","C",1
2021-12-01,170102,"080901A304","A97.0","C",1
2021-12-01,170101,"081203A301","A97.0","C",2
2021-12-01,170102,"081203A301","A97.0","C",2
2021-12-01,170104,"081210A201","A97.0","C",1
2021-12-01,170101,"150131X102","A97.1","C",1
2021-12-01,170101,"170101A101","A97.0","C",14
2021-12-01,170102,"170101A101","A97.0","C",1
2021-12-01,170103,"170101A101","A97.0","C",1
2021-12-01,170204,"170101A101","A97.0","C",1
2021-12-01,170303,"170101A101","A97.0","C",1
2021-12-01,170101,"170101A101","A97.1","C",34
2021-12-01,170102,"170101A101","A97.1","C",5
2021-12-01,170103,"170101A101","A97.1","C",4
2021-12-01,170104,"170101A101","A97.1","C",4
2021-12-01,170101,"170101A101","A97.2","C",1
2021-12-01,170101,"170101A101","A97.0","D",78
2021-12-01,170102,"170101A101","A97.0","D",9
2021-12-01,170103,"170101A101","A97.0","D",7
2021-12-01,170104,"170101A101","A97.0","D",3
2021-12-01,170203,"170101A101","A97.0","D",2
2021-12-01,170302,"170101A101","A97.0","D",2
2021-12-01,170101,"170101A101","A97.1","D",71
2021-12-01,170102,"170101A101","A97.1","D",3
2021-12-01,170103,"170101A101","A97.1","D",3
2021-12-01,170104,"170101A101","A97.1","D",7
2021-12-01,170203,"170101A101","A97.1","D",1
2021-12-01,170302,"170101A101","A97.1","D",1
2021-12-01,170101,"170101A101","A97.0","P",4
2021-12-01,170101,"170101A101","A97.1","P",3
2021-12-01,170101,"170101A201","A97.0","C",5
2021-12-01,170102,"170101A201","A97.0","C",1
2021-12-01,170101,"170101A201","A97.1","C",1
2021-12-01,170101,"170101A201","A97.0","D",44
2021-12-01,170101,"170101A201","A97.1","D",2
2021-12-01,170101,"170101A201","A97.0","P",1
2021-12-01,170101,"170101A202","A97.0","C",19
2021-12-01,170101,"170101A202","A97.1","C",2
2021-12-01,170101,"170101A202","A97.0","D",81
2021-12-01,170104,"170101A202","A97.0","D",1
2021-12-01,170301,"170101A202","A97.0","D",1
2021-12-01,170101,"170101A202","A97.1","D",1
2021-12-01,170101,"170101A306","A97.0","C",2
2021-12-01,170101,"170101A306","A97.1","C",1
2021-12-01,170101,"170101A306","A97.0","D",21
2021-12-01,170101,"170101A306","A97.1","D",2
2021-12-01,170101,"170101A306","A97.0","P",1
2021-12-01,170101,"170101A308","A97.0","D",3
2021-12-01,170101,"170101A324","A97.0","D",1
2021-12-01,170101,"170101A324","A97.1","D",1
2021-12-01,170103,"170101A325","A97.0","C",1
2021-12-01,170101,"170101A325","A97.0","D",7
2021-12-01,170101,"170101C101","A97.0","C",24
2021-12-01,170103,"170101C101","A97.0","C",5
2021-12-01,170101,"170101C101","A97.1","C",2
2021-12-01,170101,"170101C101","A97.0","D",184
2021-12-01,170103,"170101C101","A97.0","D",5
2021-12-01,170303,"170101C101","A97.0","D",1
2021-12-01,170101,"170101C101","A97.1","D",5
2021-12-01,170101,"170101C101","A97.0","P",3
2021-12-01,170101,"170102A201","A97.0","C",1
2021-12-01,170102,"170102A201","A97.0","C",17
2021-12-01,170102,"170102A201","A97.1","C",1
2021-12-01,170101,"170102A201","A97.0","D",1
2021-12-01,170102,"170102A201","A97.0","D",45
2021-12-01,170102,"170102A201","A97.1","P",1
2021-12-01,170102,"170102A307","A97.1","D",2
2021-12-01,170102,"170102A308","A97.0","D",1
2021-12-01,170103,"170103A201","A97.0","D",1
2021-12-01,170103,"170103A202","A97.0","D",1
2021-12-01,170101,"170103A301","A97.0","C",1
2021-12-01,170103,"170103A301","A97.0","C",1
2021-12-01,170103,"170103A301","A97.0","D",7
2021-12-01,170103,"170103A301","A97.1","D",3
2021-12-01,170103,"170103A303","A97.1","D",1
2021-12-01,170104,"170104A201","A97.0","C",14
2021-12-01,170303,"170104A201","A97.0","C",1
2021-12-01,170104,"170104A201","A97.1","C",1
2021-12-01,170104,"170104A201","A97.0","D",29
2021-12-01,170104,"170104A307","A97.0","C",1
2021-12-01,170104,"170104A307","A97.0","D",3
2021-12-01,170204,"170204A201","A97.0","C",1
2021-12-01,170101,"170204A201","A97.0","D",1
2021-12-01,170101,"170301A201","A97.0","D",1
2021-12-01,170301,"170301A201","A97.0","D",19
2021-12-01,170101,"170302A101","A97.0","D",1
2021-12-01,170302,"170302A101","A97.0","D",24
2021-12-01,170302,"170302A101","A97.1","D",3
