"month","UBIGEO","e_salud","dx_code","dx_type","leish_cases"
2002-01-01,170102,"080601A101","B55.2","C",1
2002-01-01,170201,"081106A201","B55.1","C",1
2002-01-01,170101,"081201A201","B55.1","C",3
2002-01-01,170104,"081201A201","B55.1","C",1
2002-01-01,170303,"081201A201","B55.1","C",1
2002-01-01,170101,"170101A101","B55.1","C",4
2002-01-01,170102,"170101A101","B55.1","C",1
2002-01-01,170103,"170101A101","B55.1","C",7
2002-01-01,170104,"170101A101","B55.1","C",1
2002-01-01,170302,"170101A101","B55.1","C",1
2002-01-01,170101,"170101A101","B55.2","C",1
2002-01-01,170102,"170101A101","B55.2","C",2
2002-01-01,170203,"170101A101","B55.2","C",1
2002-01-01,170101,"170101A201","B55.1","C",1
2002-01-01,170101,"170101A201","B55.2","C",2
2002-01-01,170101,"170101A202","B55.2","C",1
2002-01-01,170103,"170101A306","B55.1","C",1
2002-01-01,170101,"170101A308","B55.2","C",1
2002-01-01,170101,"170101A310","B55.1","C",1
2002-01-01,170102,"170101A318","B55.1","C",2
2002-01-01,170103,"170101A318","B55.1","C",2
2002-01-01,170101,"170101A318","B55.2","C",1
2002-01-01,170103,"170101A324","B55.1","C",1
2002-01-01,170101,"170101A328","B55.2","C",1
2002-01-01,170102,"170102A201","B55.1","C",3
2002-01-01,170203,"170102A201","B55.1","C",1
2002-01-01,170203,"170102A301","B55.1","C",1
2002-01-01,170102,"170102A307","B55.1","C",2
2002-01-01,170102,"170102A307","B55.2","C",1
2002-01-01,170103,"170103A202","B55.1","C",1
2002-01-01,170104,"170103A202","B55.1","C",1
2002-01-01,170103,"170103A202","B55.2","C",1
2002-01-01,170103,"170103A311","B55.1","C",1
2002-01-01,170202,"170201A301","B55.1","C",1
2002-01-01,170203,"170201A302","B55.2","C",1
2002-01-01,170201,"170201A304","B55.1","C",2
2002-01-01,170203,"170201A304","B55.1","C",4
2002-01-01,170202,"170201A305","B55.1","C",1
2002-01-01,170201,"170201A306","B55.2","C",1
2002-01-01,170203,"170203A201","B55.1","C",1
2002-01-01,170203,"170203A302","B55.1","C",1
2002-01-01,170203,"170203A304","B55.1","C",2
2002-01-01,170203,"170203A306","B55.2","C",1
2002-01-01,170203,"170203A307","B55.1","C",1
2002-01-01,170204,"170204A201","B55.1","C",2
2002-01-01,170203,"170204A201","B55.2","C",1
2002-01-01,170301,"170301A201","B55.1","C",1
2002-01-01,170302,"170302A101","B55.1","C",3
2002-01-01,170302,"170302A307","B55.1","C",2
2002-02-01,170101,"080101A101","B55.1","C",1
2002-02-01,170101,"080101A101","B55.2","C",1
2002-02-01,170104,"080101A101","B55.2","C",1
2002-02-01,170101,"080106A101","B55.1","C",1
2002-02-01,170102,"080106A101","B55.1","C",2
2002-02-01,170302,"080106A101","B55.1","C",1
2002-02-01,170102,"080106A101","B55.2","C",1
2002-02-01,170204,"080106A201","B55.1","C",1
2002-02-01,170101,"080108A201","B55.1","C",2
2002-02-01,170101,"080201A201","B55.1","C",2
2002-02-01,170102,"080201A201","B55.1","C",1
2002-02-01,170102,"080601A101","B55.1","C",1
2002-02-01,170102,"080601A101","B55.2","C",1
2002-02-01,170201,"081106A201","B55.1","C",1
2002-02-01,170104,"150110A101","B55.1","C",1
2002-02-01,170101,"150135A101","B55.1","C",1
2002-02-01,170101,"170101A101","B55.1","C",2
2002-02-01,170102,"170101A101","B55.1","C",3
2002-02-01,170103,"170101A101","B55.1","C",7
2002-02-01,170201,"170101A101","B55.1","C",1
2002-02-01,170203,"170101A101","B55.1","C",1
2002-02-01,170102,"170101A101","B55.2","C",1
2002-02-01,170103,"170101A201","B55.1","C",2
2002-02-01,170101,"170101A308","B55.1","C",1
2002-02-01,170103,"170101A318","B55.1","C",3
2002-02-01,170203,"170101A318","B55.1","C",1
2002-02-01,170103,"170101A327","B55.1","C",1
2002-02-01,170102,"170102A201","B55.1","C",1
2002-02-01,170102,"170102A301","B55.2","C",1
2002-02-01,170102,"170102A302","B55.1","C",1
2002-02-01,170102,"170102A304","B55.1","C",1
2002-02-01,170102,"170102A305","B55.1","C",1
2002-02-01,170103,"170103A201","B55.1","C",1
2002-02-01,170103,"170103A202","B55.1","C",1
2002-02-01,170103,"170103A301","B55.1","C",1
2002-02-01,170103,"170103A303","B55.1","C",1
2002-02-01,170201,"170201A304","B55.1","C",1
2002-02-01,170201,"170201A306","B55.1","C",1
2002-02-01,170202,"170202A303","B55.1","C",1
2002-02-01,170104,"170203A201","B55.1","C",1
2002-02-01,170203,"170203A201","B55.1","C",1
2002-02-01,170203,"170203A301","B55.1","C",1
2002-02-01,170201,"170203A304","B55.1","C",1
2002-02-01,170203,"170203A305","B55.1","C",1
2002-02-01,170102,"170203A307","B55.1","C",1
2002-02-01,170203,"170203A307","B55.1","C",1
2002-02-01,170203,"170204A201","B55.1","C",1
2002-02-01,170204,"170204A201","B55.1","C",1
2002-02-01,170302,"170302A101","B55.1","C",3
2002-02-01,170303,"170303A201","B55.2","C",1
2002-03-01,170101,"080101A101","B55.1","C",1
2002-03-01,170102,"080101A101","B55.1","C",1
2002-03-01,170203,"080101A101","B55.1","C",1
2002-03-01,170204,"080101A101","B55.2","C",1
2002-03-01,170204,"080106A101","B55.1","C",2
2002-03-01,170302,"080106A101","B55.1","C",1
2002-03-01,170101,"080106A101","B55.2","C",1
2002-03-01,170201,"080107A301","B55.1","C",1
2002-03-01,170101,"080601A101","B55.2","C",1
2002-03-01,170102,"080601A101","B55.2","C",1
2002-03-01,170201,"081106A201","B55.1","C",2
2002-03-01,170201,"081106A201","B55.2","C",1
2002-03-01,170101,"150101A101","B55.1","C",1
2002-03-01,170101,"170101A101","B55.1","C",2
2002-03-01,170103,"170101A101","B55.1","C",6
2002-03-01,170203,"170101A101","B55.1","C",1
2002-03-01,170303,"170101A101","B55.1","C",1
2002-03-01,170201,"170101A101","B55.2","C",1
2002-03-01,170101,"170101A201","B55.1","C",2
2002-03-01,170103,"170101A201","B55.1","C",2
2002-03-01,170101,"170101A202","B55.1","C",1
2002-03-01,170103,"170101A202","B55.1","C",1
2002-03-01,170101,"170101C101","B55.1","C",1
2002-03-01,170204,"170102A201","B55.1","C",1
2002-03-01,170102,"170102A302","B55.1","C",1
2002-03-01,170103,"170103A201","B55.1","C",2
2002-03-01,170201,"170201A201","B55.1","C",2
2002-03-01,170201,"170201A302","B55.1","C",1
2002-03-01,170201,"170201A303","B55.1","C",1
2002-03-01,170201,"170201A304","B55.1","C",1
2002-03-01,170201,"170201A306","B55.1","C",2
2002-03-01,170201,"170201A306","B55.2","C",1
2002-03-01,170203,"170203A201","B55.1","C",1
2002-03-01,170203,"170203A301","B55.1","C",3
2002-03-01,170204,"170204A201","B55.1","C",1
2002-03-01,170302,"170302A101","B55.1","C",3
2002-03-01,170302,"170302A101","B55.2","C",1
2002-03-01,170302,"170302A305","B55.1","C",1
2002-04-01,170201,"080101A101","B55.2","C",1
2002-04-01,170102,"080106A101","B55.1","C",1
2002-04-01,170203,"080106A101","B55.1","C",1
2002-04-01,170302,"080106A101","B55.1","C",1
2002-04-01,170303,"080106A101","B55.1","C",1
2002-04-01,170101,"080106A101","B55.2","C",1
2002-04-01,170104,"080106A101","B55.2","C",1
2002-04-01,170201,"080106A101","B55.2","C",1
2002-04-01,170203,"080106A101","B55.2","C",1
2002-04-01,170101,"080201A201","B55.1","C",1
2002-04-01,170101,"080401A201","B55.1","C",1
2002-04-01,170102,"080601A101","B55.1","C",1
2002-04-01,170302,"080901A101","B55.2","C",1
2002-04-01,170201,"081106A201","B55.1","C",2
2002-04-01,170101,"081210A201","B55.1","C",1
2002-04-01,170101,"170101A101","B55.1","C",1
2002-04-01,170102,"170101A101","B55.1","C",1
2002-04-01,170103,"170101A101","B55.1","C",4
2002-04-01,170203,"170101A101","B55.1","C",1
2002-04-01,170303,"170101A101","B55.1","C",2
2002-04-01,170103,"170101A201","B55.1","C",3
2002-04-01,170102,"170101A318","B55.1","C",1
2002-04-01,170101,"170101C101","B55.1","C",3
2002-04-01,170102,"170102A201","B55.1","C",2
2002-04-01,170103,"170103A201","B55.1","C",1
2002-04-01,170103,"170103A301","B55.1","C",2
2002-04-01,170103,"170104A305","B55.1","C",1
2002-04-01,170201,"170201A201","B55.1","C",4
2002-04-01,170201,"170201A302","B55.1","C",1
2002-04-01,170201,"170201A304","B55.1","C",2
2002-04-01,170201,"170201A306","B55.1","C",1
2002-04-01,170203,"170203A201","B55.1","C",2
2002-04-01,170203,"170203A303","B55.1","C",1
2002-04-01,170102,"170203A307","B55.1","C",1
2002-04-01,170302,"170302A101","B55.1","C",1
2002-04-01,170302,"170303A201","B55.1","C",1
2002-04-01,170101,"240101A999","B55.1","C",1
2002-05-01,170301,"030101A202","B55.1","C",1
2002-05-01,170104,"040101A102","B55.2","C",1
2002-05-01,170203,"040101A102","B55.2","C",1
2002-05-01,170203,"080101A101","B55.1","C",1
2002-05-01,170302,"080101A101","B55.2","C",1
2002-05-01,170201,"080106A101","B55.1","C",1
2002-05-01,170204,"080106A101","B55.1","C",2
2002-05-01,170204,"080106A101","B55.2","C",1
2002-05-01,170102,"080601A101","B55.1","C",1
2002-05-01,170203,"080901A101","B55.2","C",1
2002-05-01,170101,"080901A101","B55.1","D",1
2002-05-01,170102,"081201A201","B55.1","C",1
2002-05-01,170101,"081205A302","B55.1","C",1
2002-05-01,170101,"150101A102","B55.1","C",1
2002-05-01,170101,"170101A101","B55.1","C",1
2002-05-01,170102,"170101A101","B55.1","C",2
2002-05-01,170103,"170101A101","B55.1","C",8
2002-05-01,170104,"170101A101","B55.1","C",1
2002-05-01,170203,"170101A101","B55.1","C",1
2002-05-01,170102,"170101A101","B55.2","C",1
2002-05-01,170102,"170101A201","B55.1","C",1
2002-05-01,170103,"170101A201","B55.1","C",1
2002-05-01,170103,"170101A201","B55.2","C",1
2002-05-01,170103,"170101A303","B55.1","C",1
2002-05-01,170104,"170101A304","B55.1","C",1
2002-05-01,170102,"170101A318","B55.1","C",1
2002-05-01,170101,"170101A328","B55.1","C",1
2002-05-01,170204,"170102A201","B55.1","C",1
2002-05-01,170102,"170102A301","B55.1","C",1
2002-05-01,170103,"170103A202","B55.1","C",1
2002-05-01,170104,"170104A303","B55.1","C",1
2002-05-01,170201,"170201A302","B55.1","C",2
2002-05-01,170201,"170201A303","B55.1","C",2
2002-05-01,170201,"170201A304","B55.1","C",1
2002-05-01,170104,"170203A305","B55.1","C",1
2002-05-01,170204,"170204A201","B55.1","C",1
2002-05-01,170204,"170204A303","B55.1","C",1
2002-05-01,170204,"170204A305","B55.1","C",1
2002-05-01,170301,"170301A301","B55.1","C",1
2002-05-01,170302,"170302A101","B55.1","C",4
2002-06-01,170101,"080101A101","B55.1","C",1
2002-06-01,170204,"080101A101","B55.1","C",1
2002-06-01,170104,"080101A101","B55.2","C",1
2002-06-01,170201,"080101A101","B55.2","C",1
2002-06-01,170203,"080101A101","B55.2","C",1
2002-06-01,170101,"080106A101","B55.1","C",1
2002-06-01,170103,"080106A101","B55.1","C",1
2002-06-01,170201,"080106A101","B55.1","C",2
2002-06-01,170203,"080106A101","B55.1","C",1
2002-06-01,170303,"080106A101","B55.1","C",1
2002-06-01,170104,"080106A101","B55.2","C",1
2002-06-01,170204,"080106A101","B55.2","C",1
2002-06-01,170302,"080106A101","B55.2","C",1
2002-06-01,170102,"080201A201","B55.1","C",1
2002-06-01,170101,"150135A101","B55.1","C",1
2002-06-01,170101,"170101A101","B55.1","C",5
2002-06-01,170103,"170101A101","B55.1","C",9
2002-06-01,170101,"170101A201","B55.1","C",3
2002-06-01,170103,"170101A201","B55.1","C",3
2002-06-01,170101,"170101A318","B55.1","C",1
2002-06-01,170103,"170101A322","B55.1","C",1
2002-06-01,170102,"170102A201","B55.1","C",1
2002-06-01,170103,"170103A201","B55.1","C",1
2002-06-01,170303,"170103A202","B55.1","C",1
2002-06-01,170103,"170103A303","B55.1","C",1
2002-06-01,170104,"170104A305","B55.1","C",1
2002-06-01,170201,"170201A303","B55.1","C",1
2002-06-01,170204,"170204A201","B55.1","C",2
2002-06-01,170302,"170302A101","B55.1","C",1
2002-06-01,170303,"170302A101","B55.1","C",1
2002-06-01,170302,"170302A101","B55.2","C",1
2002-06-01,170302,"170302A307","B55.1","C",1
2002-07-01,170203,"040101A101","B55.1","C",1
2002-07-01,170201,"080101A101","B55.1","C",1
2002-07-01,170101,"080106A101","B55.1","C",1
2002-07-01,170203,"080106A101","B55.1","C",1
2002-07-01,170204,"080106A101","B55.1","C",2
2002-07-01,170104,"080106A101","B55.2","C",1
2002-07-01,170301,"080106A101","B55.2","C",1
2002-07-01,170104,"080306A201","B55.1","C",1
2002-07-01,170101,"080601A101","B55.1","C",1
2002-07-01,170104,"080601A101","B55.1","C",1
2002-07-01,170102,"080601A101","B55.2","C",1
2002-07-01,170204,"081201A201","B55.1","C",1
2002-07-01,170104,"081301A201","B55.1","C",1
2002-07-01,170101,"150101A101","B55.1","C",1
2002-07-01,170103,"150107A201","B55.1","C",1
2002-07-01,170302,"150142A204","B55.2","D",1
2002-07-01,170101,"170101A101","B55.1","C",2
2002-07-01,170102,"170101A101","B55.1","C",2
2002-07-01,170103,"170101A101","B55.1","C",2
2002-07-01,170104,"170101A101","B55.1","C",1
2002-07-01,170203,"170101A101","B55.1","C",1
2002-07-01,170302,"170101A101","B55.1","C",1
2002-07-01,170303,"170101A101","B55.1","C",1
2002-07-01,170101,"170101A201","B55.1","C",3
2002-07-01,170102,"170101A201","B55.1","C",2
2002-07-01,170103,"170101A201","B55.1","C",2
2002-07-01,170203,"170101A308","B55.1","C",1
2002-07-01,170103,"170101A322","B55.1","C",1
2002-07-01,170102,"170102A201","B55.1","C",1
2002-07-01,170102,"170102A307","B55.1","C",1
2002-07-01,170103,"170103A303","B55.1","C",2
2002-07-01,170103,"170103A307","B55.1","C",1
2002-07-01,170103,"170103A311","B55.1","C",1
2002-07-01,170104,"170104A201","B55.1","C",2
2002-07-01,170201,"170201A302","B55.1","C",1
2002-07-01,170201,"170201A304","B55.1","C",2
2002-07-01,170201,"170201A306","B55.1","C",4
2002-07-01,170203,"170201A306","B55.2","C",1
2002-07-01,170204,"170204A201","B55.1","C",1
2002-07-01,170204,"170204A305","B55.2","C",1
2002-07-01,170302,"170302A307","B55.1","C",1
2002-07-01,170302,"170303A201","B55.1","C",2
2002-08-01,170201,"040101A101","B55.1","C",1
2002-08-01,170101,"080101A101","B55.1","C",1
2002-08-01,170302,"080101A101","B55.1","C",1
2002-08-01,170101,"080101A101","B55.2","C",1
2002-08-01,170101,"080106A101","B55.1","C",1
2002-08-01,170103,"080106A101","B55.1","C",1
2002-08-01,170101,"080106A101","B55.2","C",1
2002-08-01,170201,"080106A101","B55.2","C",1
2002-08-01,170204,"080301A201","B55.1","C",1
2002-08-01,170203,"081103A201","B55.1","C",1
2002-08-01,170101,"081201A201","B55.1","C",1
2002-08-01,170101,"081204A301","B55.1","C",1
2002-08-01,170104,"081205A201","B55.1","C",1
2002-08-01,170103,"150135A101","B55.2","C",1
2002-08-01,170101,"170101A101","B55.1","C",2
2002-08-01,170103,"170101A101","B55.1","C",4
2002-08-01,170201,"170101A101","B55.1","C",1
2002-08-01,170302,"170101A101","B55.1","C",1
2002-08-01,170101,"170101A201","B55.1","C",1
2002-08-01,170103,"170101A201","B55.1","C",1
2002-08-01,170102,"170102A201","B55.1","C",1
2002-08-01,170103,"170103A201","B55.1","C",2
2002-08-01,170103,"170103A311","B55.1","C",1
2002-08-01,170201,"170201A201","B55.1","C",1
2002-08-01,170201,"170201A201","B55.2","C",1
2002-08-01,170201,"170201A306","B55.1","C",2
2002-08-01,170202,"170202A302","B55.2","C",1
2002-08-01,170201,"170202A303","B55.1","C",1
2002-08-01,170204,"170204A201","B55.1","C",1
2002-08-01,170204,"170204A305","B55.1","C",1
2002-08-01,170204,"170204A306","B55.1","C",2
2002-09-01,170101,"080101A101","B55.1","C",1
2002-09-01,170201,"080101A101","B55.1","C",1
2002-09-01,170203,"080106A101","B55.1","C",1
2002-09-01,170204,"080106A101","B55.1","C",1
2002-09-01,170302,"080106A101","B55.1","C",1
2002-09-01,170102,"080601A101","B55.1","C",1
2002-09-01,170101,"081008A301","B55.1","C",1
2002-09-01,170101,"081201A201","B55.1","C",1
2002-09-01,170101,"081210A201","B55.1","C",2
2002-09-01,170104,"081210A201","B55.1","C",1
2002-09-01,170101,"081301A201","B55.1","C",2
2002-09-01,170201,"150101A101","B55.1","C",1
2002-09-01,170102,"150135A101","B55.1","C",1
2002-09-01,170103,"170101A101","B55.1","C",5
2002-09-01,170203,"170101A101","B55.1","C",1
2002-09-01,170101,"170101A201","B55.1","C",2
2002-09-01,170103,"170101A201","B55.1","C",1
2002-09-01,170204,"170102A201","B55.1","C",1
2002-09-01,170201,"170201A301","B55.1","C",1
2002-09-01,170201,"170201A302","B55.1","C",1
2002-09-01,170201,"170201A303","B55.1","C",2
2002-09-01,170201,"170201A305","B55.1","C",1
2002-09-01,170202,"170202A301","B55.1","C",1
2002-09-01,170202,"170202A302","B55.1","C",1
2002-09-01,170202,"170202A303","B55.1","C",1
2002-09-01,170102,"170203A307","B55.1","C",1
2002-09-01,170204,"170204A201","B55.1","C",2
2002-09-01,170301,"170301A302","B55.1","C",1
2002-09-01,170302,"170302A101","B55.1","C",2
2002-10-01,170203,"080106A101","B55.1","C",1
2002-10-01,170204,"080106A101","B55.1","C",1
2002-10-01,170101,"081201A201","B55.1","C",1
2002-10-01,170104,"081201A201","B55.2","C",1
2002-10-01,170204,"081304A201","B55.1","C",1
2002-10-01,170101,"150135A101","B55.1","C",1
2002-10-01,170201,"150135A101","B55.1","C",1
2002-10-01,170101,"170101A101","B55.1","C",1
2002-10-01,170102,"170101A101","B55.1","C",1
2002-10-01,170103,"170101A101","B55.1","C",4
2002-10-01,170104,"170101A101","B55.1","C",1
2002-10-01,170203,"170101A101","B55.1","C",2
2002-10-01,170101,"170101A201","B55.1","C",1
2002-10-01,170103,"170101A201","B55.1","C",1
2002-10-01,170101,"170101C101","B55.1","C",1
2002-10-01,170201,"170201A302","B55.1","C",3
2002-10-01,170201,"170201A303","B55.1","C",1
2002-10-01,170201,"170201A304","B55.1","C",1
2002-10-01,170201,"170201A305","B55.1","C",2
2002-10-01,170203,"170203A201","B55.1","C",1
2002-10-01,170204,"170204A201","B55.1","C",2
2002-11-01,170101,"080106A101","B55.1","C",2
2002-11-01,170302,"080106A101","B55.1","C",1
2002-11-01,170102,"080601A101","B55.1","C",1
2002-11-01,170104,"081201A201","B55.1","D",1
2002-11-01,170101,"170101A101","B55.1","C",2
2002-11-01,170103,"170101A101","B55.1","C",3
2002-11-01,170203,"170101A101","B55.1","C",3
2002-11-01,170301,"170101A101","B55.1","C",1
2002-11-01,170204,"170101A201","B55.1","C",1
2002-11-01,170101,"170101C101","B55.1","C",2
2002-11-01,170102,"170102A201","B55.1","C",1
2002-11-01,170103,"170102A201","B55.1","C",1
2002-11-01,170201,"170201A201","B55.1","C",2
2002-11-01,170201,"170201A302","B55.1","C",2
2002-11-01,170201,"170201A304","B55.1","C",2
2002-11-01,170201,"170201A304","B55.2","C",1
2002-11-01,170201,"170201A306","B55.1","C",1
2002-11-01,170203,"170203A306","B55.1","C",1
2002-11-01,170204,"170204A201","B55.1","C",2
2002-12-01,170101,"080106A101","B55.1","C",2
2002-12-01,170103,"080106A101","B55.1","C",1
2002-12-01,170104,"080106A101","B55.1","C",1
2002-12-01,170201,"080106A101","B55.1","C",1
2002-12-01,170301,"080106A101","B55.1","C",1
2002-12-01,170101,"170101A101","B55.1","C",1
2002-12-01,170103,"170101A101","B55.1","C",3
2002-12-01,170203,"170101A101","B55.1","C",1
2002-12-01,170102,"170102A201","B55.1","C",1
2002-12-01,170101,"170103A304","B55.1","C",1
2002-12-01,170201,"170201A303","B55.1","C",1
2002-12-01,170201,"170201A304","B55.1","C",3
2002-12-01,170302,"170302A307","B55.1","C",1
2003-01-01,170104,"030101A202","B55.1","C",1
2003-01-01,170104,"030201A101","B55.1","C",1
2003-01-01,170101,"080101A101","B55.1","C",1
2003-01-01,170201,"080101A101","B55.1","C",3
2003-01-01,170204,"080105D201","B55.1","C",1
2003-01-01,170101,"080106A101","B55.1","C",2
2003-01-01,170104,"080106A101","B55.1","C",4
2003-01-01,170204,"080106A101","B55.1","C",2
2003-01-01,170104,"080106A101","B55.2","C",2
2003-01-01,170204,"080106A101","B55.2","C",2
2003-01-01,170101,"080201A201","B55.1","C",2
2003-01-01,170101,"080405A301","B55.2","C",1
2003-01-01,170203,"080408A202","B55.1","C",1
2003-01-01,170204,"081101A201","B55.1","C",1
2003-01-01,170101,"081201A201","B55.1","C",1
2003-01-01,170101,"081210A201","B55.1","C",1
2003-01-01,170303,"081212A201","B55.1","C",1
2003-01-01,170203,"081307A301","B55.1","C",1
2003-01-01,170101,"150135A101","B55.1","C",1
2003-01-01,170101,"170101A101","B55.1","C",1
2003-01-01,170102,"170101A101","B55.1","C",3
2003-01-01,170103,"170101A101","B55.1","C",6
2003-01-01,170104,"170101A101","B55.1","C",3
2003-01-01,170203,"170101A101","B55.1","C",3
2003-01-01,170204,"170101A101","B55.1","C",1
2003-01-01,170303,"170101A101","B55.1","C",1
2003-01-01,170102,"170101A101","B55.2","C",1
2003-01-01,170101,"170101A201","B55.1","C",1
2003-01-01,170102,"170101A201","B55.1","C",2
2003-01-01,170103,"170101A201","B55.1","C",2
2003-01-01,170203,"170101A201","B55.1","C",1
2003-01-01,170103,"170101A201","B55.2","C",1
2003-01-01,170101,"170101A202","B55.1","C",1
2003-01-01,170103,"170101A202","B55.1","C",2
2003-01-01,170203,"170101A303","B55.1","C",1
2003-01-01,170101,"170101A316","B55.1","C",1
2003-01-01,170102,"170101A318","B55.1","C",1
2003-01-01,170101,"170101C101","B55.1","C",2
2003-01-01,170102,"170102A201","B55.1","C",1
2003-01-01,170101,"170102A301","B55.1","C",1
2003-01-01,170102,"170102A308","B55.1","C",2
2003-01-01,170101,"170102A309","B55.1","C",1
2003-01-01,170103,"170103A201","B55.1","C",1
2003-01-01,170103,"170103A201","B55.2","C",1
2003-01-01,170201,"170201A201","B55.1","C",2
